protocol,ether_src_mac,ether_dst_mac,ip_src,ip_dst,ip_len,ip_flags_df,ip_flags_mf,ip_frag_offset,ip_id,ip_ttl,ip_proto,ip_checksum,tcp_window_size,tcp_ack,tcp_seq,tcp_len,tcp_stream,tcp_urgent_pointer,tcp_flags,tcp_analysis_ack_rtt,tcp_analysis_push_bytes_sent,tcp_analysis_bytes_in_flight,frame_time_relative,frame_time_delta,modbus_length,modbus_unit_id,modbus_func_code,modbus_data,attack_specific,attack_category,attack_obj,attack_binary
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf108,64,6,0xc83d,502,1475,1609,12,0,0,0x0018,N/A,12,12,26.993409113,0.200931350,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6d2,64,6,0x1275,509,1621,1475,11,0,0,0x0018,0.000641178,11,11,26.994050291,0.000641178,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf109,64,6,0xc848,502,1486,1621,0,0,0,0x0010,0.000018354,N/A,N/A,26.994068645,0.000018354,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,64,1,0,0,0xb5bb,64,6,0x0389,502,325,325,12,1,0,0x0018,N/A,12,12,27.173264495,0.179195850,N/A,N/A,5,00000000,N/A,N/A,N/A,0
MODBUS,d6:a4:f0:6f:d6:c6,3a:28:b4:02:e8:91,192.168.0.14,192.168.0.21,64,1,0,0,0x10d8,64,6,0xa86c,509,337,325,12,1,0,0x0018,0.000433490,12,12,27.173697985,0.000433490,N/A,N/A,5,00000000,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,52,1,0,0,0xb5bc,64,6,0x0394,502,337,337,0,1,0,0x0010,0.000018254,N/A,N/A,27.173716239,0.000018254,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf10a,64,6,0xc83b,502,1486,1621,12,0,0,0x0018,N/A,12,12,27.194513505,0.020797266,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6d3,64,6,0x1274,509,1633,1486,11,0,0,0x0018,0.000450642,11,11,27.194964147,0.000450642,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf10b,64,6,0xc846,502,1497,1633,0,0,0,0x0010,0.000015790,N/A,N/A,27.194979937,0.000015790,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeea4,64,6,0xcaa0,502,595,649,12,2,0,0x0018,N/A,12,12,27.226386371,0.031406434,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5b0,64,6,0xd395,509,661,595,11,2,0,0x0018,0.000475749,11,11,27.226862120,0.000475749,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeea5,64,6,0xcaab,502,606,661,0,2,0,0x0010,0.000017983,N/A,N/A,27.226880103,0.000017983,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf10c,64,6,0xc839,502,1497,1633,12,0,0,0x0018,N/A,12,12,27.395881591,0.169001488,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6d4,64,6,0x1273,509,1645,1497,11,0,0,0x0018,0.000808570,11,11,27.396690161,0.000808570,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf10d,64,6,0xc844,502,1508,1645,0,0,0,0x0010,0.000017313,N/A,N/A,27.396707474,0.000017313,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf10e,64,6,0xc837,502,1508,1645,12,0,0,0x0018,N/A,12,12,27.597193442,0.200485968,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6d5,64,6,0x1272,509,1657,1508,11,0,0,0x0018,0.000345465,11,11,27.597538907,0.000345465,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf10f,64,6,0xc842,502,1519,1657,0,0,0,0x0010,0.000012373,N/A,N/A,27.597551280,0.000012373,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeea6,64,6,0xca9e,502,606,661,12,2,0,0x0018,N/A,12,12,27.727317741,0.129766461,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5b1,64,6,0xd394,509,673,606,11,2,0,0x0018,0.000502889,11,11,27.727820630,0.000502889,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeea7,64,6,0xcaa9,502,617,673,0,2,0,0x0010,0.000039975,N/A,N/A,27.727860605,0.000039975,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf110,64,6,0xc835,502,1519,1657,12,0,0,0x0018,N/A,12,12,27.798406408,0.070545803,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6d6,64,6,0x1271,509,1669,1519,11,0,0,0x0018,0.000548765,11,11,27.798955173,0.000548765,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf111,64,6,0xc840,502,1530,1669,0,0,0,0x0010,0.000019376,N/A,N/A,27.798974549,0.000019376,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf112,64,6,0xc833,502,1530,1669,12,0,0,0x0018,N/A,12,12,27.999519561,0.200545012,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6d7,64,6,0x1270,509,1681,1530,11,0,0,0x0018,0.000502329,11,11,28.000021890,0.000502329,N/A,N/A,4,020079,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf113,64,6,0xc83e,502,1541,1681,0,0,0,0x0010,0.000022322,N/A,N/A,28.000044212,0.000022322,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,64,1,0,0,0xb5bd,64,6,0x0387,502,337,337,12,1,0,0x0018,N/A,12,12,28.175418434,0.175374222,N/A,N/A,5,00000000,N/A,N/A,N/A,0
MODBUS,d6:a4:f0:6f:d6:c6,3a:28:b4:02:e8:91,192.168.0.14,192.168.0.21,64,1,0,0,0x10d9,64,6,0xa86b,509,349,337,12,1,0,0x0018,0.000784335,12,12,28.176202769,0.000784335,N/A,N/A,5,00000000,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,52,1,0,0,0xb5be,64,6,0x0392,502,349,349,0,1,0,0x0010,0.000020248,N/A,N/A,28.176223017,0.000020248,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf114,64,6,0xc831,502,1541,1681,12,0,0,0x0018,N/A,12,12,28.200578347,0.024355330,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6d8,64,6,0x126f,509,1693,1541,11,0,0,0x0018,0.000435664,11,11,28.201014011,0.000435664,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf115,64,6,0xc83c,502,1552,1693,0,0,0,0x0010,0.000017793,N/A,N/A,28.201031804,0.000017793,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeea8,64,6,0xca9c,502,617,673,12,2,0,0x0018,N/A,12,12,28.229108268,0.028076464,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5b2,64,6,0xd393,509,685,617,11,2,0,0x0018,0.000603127,11,11,28.229711395,0.000603127,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeea9,64,6,0xcaa7,502,628,685,0,2,0,0x0010,0.000017793,N/A,N/A,28.229729188,0.000017793,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf116,64,6,0xc82f,502,1552,1693,12,0,0,0x0018,N/A,12,12,28.401917516,0.172188328,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6d9,64,6,0x126e,509,1705,1552,11,0,0,0x0018,0.000790057,11,11,28.402707573,0.000790057,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf117,64,6,0xc83a,502,1563,1705,0,0,0,0x0010,0.000019165,N/A,N/A,28.402726738,0.000019165,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf118,64,6,0xc82d,502,1563,1705,12,0,0,0x0018,N/A,12,12,28.603628903,0.200902165,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6da,64,6,0x126d,509,1717,1563,11,0,0,0x0018,0.000761973,11,11,28.604390876,0.000761973,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf119,64,6,0xc838,502,1574,1717,0,0,0,0x0010,0.000020268,N/A,N/A,28.604411144,0.000020268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeeaa,64,6,0xca9a,502,628,685,12,2,0,0x0018,N/A,12,12,28.730545005,0.126133861,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5b3,64,6,0xd392,509,697,628,11,2,0,0x0018,0.000451624,11,11,28.730996629,0.000451624,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeeab,64,6,0xcaa5,502,639,697,0,2,0,0x0010,0.000016942,N/A,N/A,28.731013571,0.000016942,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf11a,64,6,0xc82b,502,1574,1717,12,0,0,0x0018,N/A,12,12,28.804931643,0.073918072,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6db,64,6,0x126c,509,1729,1574,11,0,0,0x0018,0.000650796,11,11,28.805582439,0.000650796,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf11b,64,6,0xc836,502,1585,1729,0,0,0,0x0010,0.000029415,N/A,N/A,28.805611854,0.000029415,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf11c,64,6,0xc829,502,1585,1729,12,0,0,0x0018,N/A,12,12,29.006556134,0.200944280,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6dc,64,6,0x126b,509,1741,1585,11,0,0,0x0018,0.000883221,11,11,29.007439355,0.000883221,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf11d,64,6,0xc834,502,1596,1741,0,0,0,0x0010,0.000030086,N/A,N/A,29.007469441,0.000030086,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,64,1,0,0,0xb5bf,64,6,0x0385,502,349,349,12,1,0,0x0018,N/A,12,12,29.177939823,0.170470382,N/A,N/A,5,00000000,N/A,N/A,N/A,0
MODBUS,d6:a4:f0:6f:d6:c6,3a:28:b4:02:e8:91,192.168.0.14,192.168.0.21,64,1,0,0,0x10da,64,6,0xa86a,509,361,349,12,1,0,0x0018,0.000920671,12,12,29.178860494,0.000920671,N/A,N/A,5,00000000,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,52,1,0,0,0xb5c0,64,6,0x0390,502,361,361,0,1,0,0x0010,0.000024947,N/A,N/A,29.178885441,0.000024947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf11e,64,6,0xc827,502,1596,1741,12,0,0,0x0018,N/A,12,12,29.208411120,0.029525679,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6dd,64,6,0x126a,509,1753,1596,11,0,0,0x0018,0.000763607,11,11,29.209174727,0.000763607,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf11f,64,6,0xc832,502,1607,1753,0,0,0,0x0010,0.000020619,N/A,N/A,29.209195346,0.000020619,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeeac,64,6,0xca98,502,639,697,12,2,0,0x0018,N/A,12,12,29.232422133,0.023226787,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5b4,64,6,0xd391,509,709,639,11,2,0,0x0018,0.000640948,11,11,29.233063081,0.000640948,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeead,64,6,0xcaa3,502,650,709,0,2,0,0x0010,0.000015379,N/A,N/A,29.233078460,0.000015379,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf120,64,6,0xc825,502,1607,1753,12,0,0,0x0018,N/A,12,12,29.410072387,0.176993927,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6de,64,6,0x1269,509,1765,1607,11,0,0,0x0018,0.000847555,11,11,29.410919942,0.000847555,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf121,64,6,0xc830,502,1618,1765,0,0,0,0x0010,0.000031779,N/A,N/A,29.410951721,0.000031779,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf122,64,6,0xc823,502,1618,1765,12,0,0,0x0018,N/A,12,12,29.612015549,0.201063828,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6df,64,6,0x1268,509,1777,1618,11,0,0,0x0018,0.000827477,11,11,29.612843026,0.000827477,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf123,64,6,0xc82e,502,1629,1777,0,0,0,0x0010,0.000019216,N/A,N/A,29.612862242,0.000019216,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeeae,64,6,0xca96,502,650,709,12,2,0,0x0018,N/A,12,12,29.734376273,0.121514031,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5b5,64,6,0xd390,509,721,650,11,2,0,0x0018,0.000772464,11,11,29.735148737,0.000772464,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeeaf,64,6,0xcaa1,502,661,721,0,2,0,0x0010,0.000014527,N/A,N/A,29.735163264,0.000014527,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf124,64,6,0xc821,502,1629,1777,12,0,0,0x0018,N/A,12,12,29.813678991,0.078515727,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6e0,64,6,0x1267,509,1789,1629,11,0,0,0x0018,0.000676053,11,11,29.814355044,0.000676053,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf125,64,6,0xc82c,502,1640,1789,0,0,0,0x0010,0.000019356,N/A,N/A,29.814374400,0.000019356,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf126,64,6,0xc81f,502,1640,1789,12,0,0,0x0018,N/A,12,12,30.015345910,0.200971510,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6e1,64,6,0x1266,509,1801,1640,11,0,0,0x0018,0.000848907,11,11,30.016194817,0.000848907,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf127,64,6,0xc82a,502,1651,1801,0,0,0,0x0010,0.000036067,N/A,N/A,30.016230884,0.000036067,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,64,1,0,0,0xb5c1,64,6,0x0383,502,361,361,12,1,0,0x0018,N/A,12,12,30.180515468,0.164284584,N/A,N/A,5,00000000,N/A,N/A,N/A,0
MODBUS,d6:a4:f0:6f:d6:c6,3a:28:b4:02:e8:91,192.168.0.14,192.168.0.21,64,1,0,0,0x10db,64,6,0xa869,509,373,361,12,1,0,0x0018,0.000681705,12,12,30.181197173,0.000681705,N/A,N/A,5,00000000,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,d6:a4:f0:6f:d6:c6,192.168.0.21,192.168.0.14,52,1,0,0,0xb5c2,64,6,0x038e,502,373,373,0,1,0,0x0010,0.000019677,N/A,N/A,30.181216850,0.000019677,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf128,64,6,0xc81d,502,1651,1801,12,0,0,0x0018,N/A,12,12,30.217052789,0.035835939,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6e2,64,6,0x1265,509,1813,1651,11,0,0,0x0018,0.000731528,11,11,30.217784317,0.000731528,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf129,64,6,0xc828,502,1662,1813,0,0,0,0x0010,0.000020208,N/A,N/A,30.217804525,0.000020208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeeb0,64,6,0xca94,502,661,721,12,2,0,0x0018,N/A,12,12,30.235962429,0.018157904,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5b6,64,6,0xd38f,509,733,661,11,2,0,0x0018,0.000422910,11,11,30.236385339,0.000422910,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeeb1,64,6,0xca9f,502,672,733,0,2,0,0x0010,0.000013987,N/A,N/A,30.236399326,0.000013987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf12a,64,6,0xc81b,502,1662,1813,12,0,0,0x0018,N/A,12,12,30.418504333,0.182105007,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6e3,64,6,0x1264,509,1825,1662,11,0,0,0x0018,0.000671065,11,11,30.419175398,0.000671065,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf12b,64,6,0xc826,502,1673,1825,0,0,0,0x0010,0.000020318,N/A,N/A,30.419195716,0.000020318,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,64,1,0,0,0xf12c,64,6,0xc819,502,1673,1825,12,0,0,0x0018,N/A,12,12,30.619908848,0.200713132,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,2a:5a:cb:7a:8e:57,3a:28:b4:02:e8:91,192.168.0.12,192.168.0.21,63,1,0,0,0xa6e4,64,6,0x1263,509,1837,1673,11,0,0,0x0018,0.000718223,11,11,30.620627071,0.000718223,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,2a:5a:cb:7a:8e:57,192.168.0.21,192.168.0.12,52,1,0,0,0xf12d,64,6,0xc824,502,1684,1837,0,0,0,0x0010,0.000028674,N/A,N/A,30.620655745,0.000028674,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
MODBUS,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,64,1,0,0,0xeeb2,64,6,0xca92,502,672,733,12,2,0,0x0018,N/A,12,12,30.737390296,0.116734551,N/A,N/A,4,001e0001,N/A,N/A,N/A,0
MODBUS,4e:d1:fa:b3:e4:46,3a:28:b4:02:e8:91,192.168.0.13,192.168.0.21,63,1,0,0,0xe5b7,64,6,0xd38e,509,745,672,11,2,0,0x0018,0.000640938,11,11,30.738031234,0.000640938,N/A,N/A,4,020078,N/A,N/A,N/A,0
TCP,3a:28:b4:02:e8:91,4e:d1:fa:b3:e4:46,192.168.0.21,192.168.0.13,52,1,0,0,0xeeb3,64,6,0xca9d,502,683,745,0,2,0,0x0010,0.000014518,N/A,N/A,30.738045752,0.000014518,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
